1473847381|--cpu:1309019,1136351,118918,244,37566,599073117,2214,0,0,2|--mem:2052456,0,193236,824900,8061624,0|--swap:0,0,8589926400,8589926400|--tcp:31619,1789127,77951442,84932986,5531,31,21,35033|--udp:144,329,39,0|--traffic:8209503108,11489418344,78593092,82776942,0,0|--io:sda=30587,17516,1666348,215169,2080767,991690,24593948,5615485,2564406,5860286,0;|--pcsw:1554847894,135289|--partition:/=1024,34395264,43145416,32203548,2665521,2744320;/boot=1024,171513,198337,161273,51162,51200;|--tcpx:0,0,0,0,0,0,0,0,16721,1820746,0,13,0,0,0|--load:0,43,81,0,448
1473847441|--cpu:1309056,1136385,118919,244,37567,599085010,2214,0,0,2|--mem:2052456,0,193236,824928,8061624,0|--swap:0,0,8589926400,8589926400|--tcp:31620,1789159,77951719,84933252,5531,31,21,35033|--udp:144,329,39,0|--traffic:8209522480,11489460333,78593352,82777165,0,0|--io:sda=30587,17516,1666348,215169,2080813,991710,24594476,5615552,2564437,5860353,0;|--pcsw:1554885645,135298|--partition:/=1024,34395264,43145416,32203548,2665521,2744320;/boot=1024,171513,198337,161273,51162,51200;|--tcpx:0,0,0,0,0,0,0,0,16721,1820779,0,13,0,0,0|--load:0,35,75,0,448
1473847501|--cpu:1309091,1136412,118921,244,37567,599096918,2214,0,0,2|--mem:2052332,0,193236,824932,8061624,0|--swap:0,0,8589926400,8589926400|--tcp:31620,1789190,77951950,84933484,5531,31,21,35033|--udp:144,329,39,0|--traffic:8209537665,11489474345,78593565,82777347,0,0|--io:sda=30587,17516,1666348,215169,2080869,991731,24595092,5615644,2564477,5860445,0;|--pcsw:1554920158,135307|--partition:/=1024,34395260,43145416,32203544,2665521,2744320;/boot=1024,171513,198337,161273,51162,51200;|--tcpx:0,0,0,0,0,0,0,0,16721,1820810,0,13,0,0,0|--load:0,28,70,0,448
1473847561|--cpu:1309127,1136440,118922,244,37568,599108828,2214,0,0,2|--mem:2052320,0,193236,824932,8061624,0|--swap:0,0,8589926400,8589926400|--tcp:31621,1789221,77952177,84933712,5531,31,21,35033|--udp:144,329,39,0|--traffic:8209553389,11489488400,78593789,82777529,0,0|--io:sda=30587,17516,1666348,215169,2080920,991750,24595652,5615742,2564519,5860543,0;|--pcsw:1554954505,135316|--partition:/=1024,34395260,43145416,32203544,2665521,2744320;/boot=1024,171513,198337,161273,51162,51200;|--tcpx:0,0,0,0,0,0,0,0,16721,1820842,0,13,0,0,0|--load:0,23,66,0,448
1473847621|--cpu:1309167,1136471,118923,244,37568,599120736,2214,0,0,2|--mem:2051700,0,193236,824936,8061624,0|--swap:0,0,8589926400,8589926400|--tcp:31621,1789254,77952413,84933954,5531,31,21,35033|--udp:144,329,39,0|--traffic:8209572049,11489503883,78594026,82777726,0,0|--io:sda=30587,17516,1666348,215169,2080965,991777,24596228,5615800,2564544,5860601,0;|--pcsw:1554988531,135325|--partition:/=1024,34395256,43145416,32203540,2665521,2744320;/boot=1024,171513,198337,161273,51162,51200;|--tcpx:0,0,0,0,0,0,0,0,16721,1820875,0,13,0,0,0|--load:0,18,61,0,448
1473847681|--cpu:1309203,1136498,118924,244,37569,599132645,2214,0,0,2|--mem:2051700,0,193236,824944,8061624,0|--swap:0,0,8589926400,8589926400|--tcp:31622,1789285,77952644,84934190,5531,31,21,35033|--udp:144,329,39,0|--traffic:8209591341,11489519110,78594277,82777919,0,0|--io:sda=30587,17516,1666348,215169,2081025,991807,24596948,5615892,2564577,5860693,0;|--pcsw:1555022965,135334|--partition:/=1024,34395248,43145416,32203532,2665521,2744320;/boot=1024,171513,198337,161273,51162,51200;|--tcpx:0,0,0,0,0,0,0,0,16721,1820907,0,13,0,0,0|--load:0,15,57,0,448
1473847741|--cpu:1309241,1136525,118926,244,37569,599144553,2214,0,0,2|--mem:2051700,0,193236,824944,8061624,0|--swap:0,0,8589926400,8589926400|--tcp:31622,1789314,77952858,84934405,5531,31,21,35033|--udp:144,329,39,0|--traffic:8209605912,11489531983,78594491,82778085,0,0|--io:sda=30587,17516,1666348,215169,2081077,991825,24597508,5615973,2564616,5860774,0;|--pcsw:1555057974,135343|--partition:/=1024,34395248,43145416,32203532,2665521,2744320;/boot=1024,171513,198337,161273,51162,51200;|--tcpx:0,0,0,0,0,0,0,0,16721,1820936,0,13,0,0,0|--load:0,12,53,0,448
1473847801|--cpu:1309278,1136555,118927,244,37570,599156462,2214,0,0,2|--mem:2049900,0,193236,824944,8061624,0|--swap:0,0,8589926400,8589926400|--tcp:31623,1789345,77953087,84934635,5531,31,21,35033|--udp:144,329,39,0|--traffic:8209621869,11489546194,78594720,82778269,0,0|--io:sda=30587,17516,1666348,215169,2081123,991840,24597996,5616059,2564655,5860860,0;|--pcsw:1555092617,135352|--partition:/=1024,34395248,43145416,32203532,2665521,2744320;/boot=1024,171513,198337,161273,51162,51200;|--tcpx:0,0,0,0,0,0,0,0,16721,1820968,0,13,0,0,0|--load:0,9,50,0,448
1473847861|--cpu:1309315,1136583,118928,244,37570,599168366,2214,0,0,2|--mem:2050240,0,193236,824944,8061624,0|--swap:0,0,8589926400,8589926400|--tcp:31623,1789376,77953311,84934860,5531,31,21,35033|--udp:144,329,39,0|--traffic:8209637245,11489559828,78594942,82778446,0,0|--io:sda=30587,17516,1666348,215169,2081173,991858,24598540,5616155,2564689,5860956,0;|--pcsw:1555128422,135361|--partition:/=1024,34395236,43145416,32203520,2665521,2744320;/boot=1024,171513,198337,161273,51162,51200;|--tcpx:0,0,0,0,0,0,0,0,16721,1820999,0,13,0,0,0|--load:0,7,46,0,448
1473847921|--cpu:1309360,1136624,118941,244,37571,599180238,2214,0,0,2|--mem:2049372,0,193236,825840,8061624,0|--swap:0,0,8589926400,8589926400|--tcp:31624,1789409,77953737,84935254,5531,31,21,35033|--udp:144,329,39,0|--traffic:8209673844,11489590638,78595369,82778801,0,0|--io:sda=30600,17516,1668132,215330,2081226,991915,24599420,5616251,2564896,5861213,0;|--pcsw:1555164936,135374|--partition:/=1024,34395232,43145416,32203516,2665521,2744320;/boot=1024,171513,198337,161273,51162,51200;|--tcpx:0,0,0,0,0,0,0,0,16721,1821033,0,13,0,0,0|--load:0,6,43,0,448
1473847981|--cpu:1309399,1136658,118943,244,37572,599192138,2214,0,0,2|--mem:2047704,0,193236,825892,8061624,0|--swap:0,0,8589926400,8589926400|--tcp:31624,1789440,77954183,84935657,5531,31,21,35033|--udp:144,329,39,0|--traffic:8209711074,11489623311,78595810,82779154,0,0|--io:sda=30602,17516,1668204,215338,2081303,991959,24600388,5616362,2564939,5861331,0;|--pcsw:1555200266,135386|--partition:/=1024,34395224,43145416,32203508,2665520,2744320;/boot=1024,171513,198337,161273,51162,51200;|--tcpx:0,0,0,0,0,0,0,0,16721,1821064,0,13,0,0,0|--load:0,5,40,0,450
1473848041|--cpu:1309458,1136771,118945,244,37573,599203956,2214,0,0,2|--mem:2049792,0,193236,825868,8061624,0|--swap:0,0,8589926400,8589926400|--tcp:31625,1789475,77954534,84935992,5531,31,21,35033|--udp:144,329,39,0|--traffic:8209741274,11489655486,78596156,82779442,0,0|--io:sda=30602,17516,1668204,215338,2081395,992036,24601740,5616540,2565001,5861509,0;|--pcsw:1555234383,135434|--partition:/=1024,34395220,43145416,32203504,2665521,2744320;/boot=1024,171513,198337,161273,51162,51200;|--tcpx:0,0,0,0,0,0,0,0,16721,1821100,0,13,0,0,0|--load:4,5,38,0,448
1473848102|--cpu:1309492,1136807,118946,244,37574,599215837,2214,0,0,2|--mem:2049792,0,193236,825876,8061624,0|--swap:0,0,8589926400,8589926400|--tcp:31625,1789506,78014943,84936314,5564,31,21,35033|--udp:144,329,39,0|--traffic:8214215389,11489676356,78656565,82779721,0,0|--io:sda=30602,17516,1668204,215338,2081448,992064,24602388,5616623,2565037,5861592,0;|--pcsw:1555268410,135443|--partition:/=1024,34395216,43145416,32203500,2665521,2744320;/boot=1024,171513,198337,161273,51162,51200;|--tcpx:0,0,0,0,0,0,0,0,16896,1821131,0,13,0,0,0|--load:1,4,35,0,448
1473848161|--cpu:1309531,1136853,118947,244,37574,599227535,2214,0,0,2|--mem:2049552,0,193236,825876,8061624,0|--swap:0,0,8589926400,8589926400|--tcp:31626,1789537,78015273,84936603,5564,33,21,35033|--udp:144,329,39,0|--traffic:8214242251,11489696853,78656895,82779968,0,0|--io:sda=30602,17516,1668204,215338,2081497,992084,24602940,5616709,2565070,5861678,0;|--pcsw:1555302987,135454|--partition:/=1024,34395216,43145416,32203500,2665521,2744320;/boot=1024,171513,198337,161273,51162,51200;|--tcpx:0,0,0,0,0,0,0,0,16920,1821163,0,13,0,0,0|--load:0,3,33,0,448
1473848221|--cpu:1309574,1136910,118948,244,37574,599239424,2214,0,0,2|--mem:3047620,0,193236,825884,8061624,0|--swap:0,0,8589926400,8589926400|--tcp:31626,1789566,78015729,84937077,5632,33,19,35033|--udp:144,329,39,0|--traffic:8214280261,11489733884,78657348,82780392,0,0|--io:sda=30602,17516,1668204,215338,2081551,992112,24603596,5616788,2565105,5861757,0;|--pcsw:1555335541,135469|--partition:/=1024,34395196,43145416,32203480,2665521,2744320;/boot=1024,171513,198337,161273,51162,51200;|--tcpx:0,0,0,0,0,0,0,0,16920,1821192,0,13,0,0,0|--load:0,2,30,0,414
1473848281|--cpu:1313310,1137365,118950,244,37775,599247126,2214,0,0,2|--mem:1872604,0,193248,825852,8061624,0|--swap:0,0,8589926400,8589926400|--tcp:31630,1796788,78489699,85518127,5632,34,7208,35034|--udp:144,329,39,0|--traffic:8256008342,11559290163,79131317,83361401,0,0|--io:sda=30603,17516,1668220,215356,2081622,992193,24604812,5616878,2565164,5861865,0;|--pcsw:1555466090,135712|--partition:/=1024,34395224,43145416,32203508,2665515,2744320;/boot=1024,171513,198337,161273,51162,51200;|--tcpx:0,0,0,0,0,0,0,0,24500,1828418,0,14,0,0,0|--load:247,57,46,6,639
1473848342|--cpu:1320570,1140668,118950,244,39232,599247174,2214,0,0,2|--mem:1782856,0,193248,825856,8061624,0|--swap:0,0,8589926400,8589926400|--tcp:31630,1818271,83131882,92394875,5632,34,10022,35034|--udp:144,329,39,0|--traffic:8678621378,12388575463,83773500,90238123,0,0|--io:sda=30603,17516,1668220,215356,2081678,992219,24605468,5617008,2565212,5861995,0;|--pcsw:1556184996,135721|--partition:/=1024,34395212,43145416,32203496,2665515,2744320;/boot=1024,171513,198337,161273,51162,51200;|--tcpx:0,0,0,0,0,0,0,0,24902,1849901,0,14,0,0,0|--load:1217,421,175,14,639
1473848401|--cpu:1325605,1144070,118950,244,40664,599249105,2214,0,0,2|--mem:1848988,0,193248,825856,8061624,0|--swap:0,0,8589926400,8589926400|--tcp:31631,1842940,87968611,99551547,15422,34,21,35319|--udp:144,329,39,0|--traffic:9117994240,13251543491,88610192,97395011,0,0|--io:sda=30603,17516,1668220,215356,2081733,992246,24606124,5617100,2565266,5862087,0;|--pcsw:1556919444,135730|--partition:/=1024,34395220,43145416,32203504,2665515,2744320;/boot=1024,171513,198337,161273,51162,51200;|--tcpx:0,0,0,0,0,0,0,0,24910,1874571,0,14,0,0,0|--load:1408,680,283,0,639
1473848461|--cpu:1325698,1144142,118951,245,40723,599260806,2214,0,0,2|--mem:1842744,0,193248,825856,8061624,0|--swap:0,0,8589926400,8589926400|--tcp:31631,1853071,88041561,99582572,15422,34,10122,35319|--udp:144,329,39,0|--traffic:9123178767,13253836769,88683128,97425990,0,0|--io:sda=30603,17516,1668220,215356,2081774,992273,24606668,5617186,2565314,5862173,0;|--pcsw:1556972952,135739|--partition:/=1024,34395220,43145416,32203504,2665515,2744320;/boot=1024,171513,198337,161273,51162,51200;|--tcpx:0,0,0,0,0,0,0,0,41357,1884702,0,14,0,0,0|--load:517,556,265,0,449
1473848521|--cpu:1325753,1144198,118953,245,40739,599272643,2214,0,0,2|--mem:1871040,0,193248,825856,8061624,0|--swap:0,0,8589926400,8589926400|--tcp:31632,1853110,88056112,99593038,15422,35,127,35319|--udp:144,329,39,0|--traffic:9124174989,13254528639,88697663,97436414,0,0|--io:sda=30603,17516,1668220,215356,2081827,992298,24607292,5617256,2565347,5862243,0;|--pcsw:1557011079,135748|--partition:/=1024,34395216,43145416,32203500,2665515,2744320;/boot=1024,171513,198337,161273,51162,51200;|--tcpx:0,0,0,0,0,0,0,0,41591,1884742,0,14,0,0,0|--load:190,455,248,0,449
1473848581|--cpu:1325826,1144329,118954,245,40740,599284422,2214,0,0,2|--mem:1879636,0,193252,825880,8061624,0|--swap:0,0,8589926400,8589926400|--tcp:31632,1853144,88056636,99593529,15422,35,22,35319|--udp:144,329,39,0|--traffic:9124220943,13254573234,88698164,97436856,0,0|--io:sda=30603,17516,1668220,215356,2081889,992362,24608300,5617346,2565396,5862333,0;|--pcsw:1557049954,135802|--partition:/=1024,34395188,43145416,32203472,2665515,2744320;/boot=1024,171513,198337,161273,51162,51200;|--tcpx:0,0,0,0,0,0,0,0,41591,1884776,0,14,0,0,0|--load:69,372,232,0,448
1473848641|--cpu:1327847,1144461,118956,245,40741,599294250,2214,0,0,2|--mem:940348,0,193276,825928,8061624,0|--swap:0,0,8589926400,8589926400|--tcp:31636,1853175,88057073,99593980,15422,36,24,35319|--udp:144,329,39,0|--traffic:9124262147,13254620504,88698583,97437264,0,0|--io:sda=30603,17516,1668220,215356,2081976,992449,24609692,5617507,2565446,5862494,0;|--pcsw:1557106206,135840|--partition:/=1024,34395108,43145416,32203392,2665508,2744320;/boot=1024,171513,198337,161273,51162,51200;|--tcpx:0,0,0,0,0,0,0,0,41591,1884811,0,15,0,0,0|--load:60,314,221,0,468
1473848701|--cpu:1327897,1144511,118957,245,40742,599306114,2214,0,0,2|--mem:2105940,0,193276,825932,8061624,0|--swap:0,0,8589926400,8589926400|--tcp:31636,1853208,88057388,99594275,15422,36,21,35319|--udp:144,329,39,0|--traffic:9124283720,13254641524,88698876,97437510,0,0|--io:sda=30603,17516,1668220,215356,2082036,992476,24610388,5617598,2565488,5862585,0;|--pcsw:1557146497,135855|--partition:/=1024,34395116,43145416,32203400,2665508,2744320;/boot=1024,171513,198337,161273,51162,51200;|--tcpx:0,0,0,0,0,0,0,0,41591,1884844,0,15,0,0,0|--load:22,257,207,0,433
1473848761|--cpu:1327937,1144550,118958,245,40743,599318007,2214,0,0,2|--mem:3046772,0,193276,825936,8061624,0|--swap:0,0,8589926400,8589926400|--tcp:31637,1853239,88057722,99594582,15422,36,19,35319|--udp:144,329,39,0|--traffic:9124307243,13254663255,88699195,97437774,0,0|--io:sda=30603,17516,1668220,215356,2082095,992496,24611020,5617677,2565513,5862664,0;|--pcsw:1557181028,135872|--partition:/=1024,34395104,43145416,32203388,2665508,2744320;/boot=1024,171513,198337,161273,51162,51200;|--tcpx:0,0,0,0,0,0,0,0,41591,1884876,0,15,0,0,0|--load:8,210,194,0,414
1473848821|--cpu:1329969,1144658,118959,245,40744,599327845,2214,0,0,2|--mem:2119128,0,193300,825888,8061624,0|--swap:0,0,8589926400,8589926400|--tcp:31640,1853271,88058064,99594964,15422,37,22,35319|--udp:144,329,39,0|--traffic:9124337647,13254700491,88699517,97438110,0,0|--io:sda=30603,17516,1668220,215356,2082164,992574,24612196,5617775,2565557,5862762,0;|--pcsw:1557232552,135913|--partition:/=1024,34395136,43145416,32203420,2665503,2744320;/boot=1024,171513,198337,161273,51162,51200;|--tcpx:0,0,0,0,0,0,0,0,41591,1884911,0,16,0,0,0|--load:21,178,184,0,441
1473848881|--cpu:1330009,1144686,118960,245,40744,599339752,2214,0,0,2|--mem:2118912,0,193300,825888,8061624,0|--swap:0,0,8589926400,8589926400|--tcp:31641,1853302,88058304,99595209,15422,37,21,35319|--udp:144,329,39,0|--traffic:9124355820,13254716049,88699751,97438308,0,0|--io:sda=30603,17516,1668220,215356,2082210,992597,24612748,5617845,2565587,5862832,0;|--pcsw:1557266153,135922|--partition:/=1024,34395124,43145416,32203408,2665503,2744320;/boot=1024,171513,198337,161273,51162,51200;|--tcpx:0,0,0,0,0,0,0,0,41591,1884943,0,16,0,0,0|--load:8,146,172,0,441
1473848941|--cpu:1330049,1144715,118961,245,40744,599351662,2214,0,0,2|--mem:2118732,0,193300,825892,8061624,0|--swap:0,0,8589926400,8589926400|--tcp:31641,1853333,88058528,99595434,15422,37,21,35319|--udp:144,329,39,0|--traffic:9124370101,13254729641,88699958,97438484,0,0|--io:sda=30603,17516,1668220,215356,2082264,992620,24613364,5617936,2565627,5862923,0;|--pcsw:1557299249,135931|--partition:/=1024,34395132,43145416,32203416,2665503,2744320;/boot=1024,171513,198337,161273,51162,51200;|--tcpx:0,0,0,0,0,0,0,0,41591,1884974,0,16,0,0,0|--load:3,119,161,0,441
1473849001|--cpu:1330082,1144744,118963,245,40744,599363574,2214,0,0,2|--mem:2119244,0,193300,825896,8061624,0|--swap:0,0,8589926400,8589926400|--tcp:31642,1853364,88058754,99595660,15422,37,21,35319|--udp:144,329,39,0|--traffic:9124385113,13254744334,88700172,97438671,0,0|--io:sda=30603,17516,1668220,215356,2082312,992643,24613932,5618020,2565666,5863007,0;|--pcsw:1557332655,135940|--partition:/=1024,34395128,43145416,32203412,2665503,2744320;/boot=1024,171513,198337,161273,51162,51200;|--tcpx:0,0,0,0,0,0,0,0,41591,1885006,0,16,0,0,0|--load:1,97,151,0,440
1473849062|--cpu:1330123,1144772,118964,245,40745,599375482,2214,0,0,2|--mem:2119500,0,193300,825896,8061624,0|--swap:0,0,8589926400,8589926400|--tcp:31642,1853395,88058979,99595887,15422,37,21,35319|--udp:144,329,39,0|--traffic:9124399217,13254758070,88700373,97438849,0,0|--io:sda=30603,17516,1668220,215356,2082365,992665,24614532,5618104,2565710,5863091,0;|--pcsw:1557366439,135949|--partition:/=1024,34395116,43145416,32203400,2665503,2744320;/boot=1024,171513,198337,161273,51162,51200;|--tcpx:0,0,0,0,0,0,0,0,41591,1885037,0,16,0,0,0|--load:0,79,141,0,440
1473849121|--cpu:1330162,1144803,118965,245,40745,599387193,2214,0,0,2|--mem:2119484,0,193300,825900,8061624,0|--swap:0,0,8589926400,8589926400|--tcp:31643,1853426,88059217,99596129,15422,37,21,35319|--udp:144,329,39,0|--traffic:9124416493,13254773437,88700589,97439044,0,0|--io:sda=30603,17516,1668220,215356,2082421,992691,24615188,5618204,2565753,5863191,0;|--pcsw:1557399020,135958|--partition:/=1024,34395124,43145416,32203408,2665503,2744320;/boot=1024,171513,198337,161273,51162,51200;|--tcpx:0,0,0,0,0,0,0,0,41591,1885069,0,16,0,0,0|--load:0,64,132,0,440
1473849181|--cpu:1330198,1144842,118967,245,40747,599399044,2214,0,0,2|--mem:2166100,0,193300,825292,8061624,0|--swap:0,0,8589926400,8589926400|--tcp:31643,1853456,88086193,99623105,15422,37,17,35319|--udp:144,329,39,0|--traffic:9126198879,13256231933,88727555,97465979,0,0|--io:sda=30603,17516,1668220,215356,2082477,992732,24615964,5618273,2565783,5863260,0;|--pcsw:1557434382,135967|--partition:/=1024,34395100,43145416,32203384,2665503,2744320;/boot=1024,171513,198337,161273,51162,51200;|--tcpx:0,0,0,0,0,0,0,0,41591,1885099,0,16,0,0,0|--load:0,52,123,0,427
1473849241|--cpu:1330227,1144866,118968,245,40748,599410963,2214,0,0,2|--mem:2166224,0,193300,825292,8061624,0|--swap:0,0,8589926400,8589926400|--tcp:31644,1853488,88086406,99623318,15422,37,17,35319|--udp:144,329,39,0|--traffic:9126212464,13256243884,88727745,97466145,0,0|--io:sda=30603,17516,1668220,215356,2082542,992757,24616684,5618364,2565814,5863351,0;|--pcsw:1557468800,135976|--partition:/=1024,34395096,43145416,32203380,2665503,2744320;/boot=1024,171513,198337,161273,51162,51200;|--tcpx:0,0,0,0,0,0,0,0,41591,1885132,0,16,0,0,0|--load:0,43,115,0,427
1473849301|--cpu:1330255,1144889,118969,245,40748,599422890,2214,0,0,2|--mem:2166224,0,193300,825296,8061624,0|--swap:0,0,8589926400,8589926400|--tcp:31644,1853521,88086621,99623533,15422,37,17,35319|--udp:144,329,39,0|--traffic:9126225915,13256255733,88727936,97466310,0,0|--io:sda=30603,17516,1668220,215356,2082602,992779,24617340,5618440,2565845,5863427,0;|--pcsw:1557502905,135985|--partition:/=1024,34395104,43145416,32203388,2665503,2744320;/boot=1024,171513,198337,161273,51162,51200;|--tcpx:0,0,0,0,0,0,0,0,41591,1885165,0,16,0,0,0|--load:0,35,108,0,427
1473849361|--cpu:1330286,1144918,118970,245,40749,599434811,2214,0,0,2|--mem:2166216,0,193300,825296,8061624,0|--swap:0,0,8589926400,8589926400|--tcp:31645,1853552,88086821,99623733,15422,37,17,35319|--udp:144,329,39,0|--traffic:9126238905,13256267326,88728120,97466471,0,0|--io:sda=30603,17516,1668220,215356,2082643,992800,24617836,5618501,2565876,5863488,0;|--pcsw:1557537501,135994|--partition:/=1024,34395104,43145416,32203388,2665503,2744320;/boot=1024,171513,198337,161273,51162,51200;|--tcpx:0,0,0,0,0,0,0,0,41591,1885197,0,16,0,0,0|--load:0,28,101,0,427
1473849421|--cpu:1330322,1144945,118971,245,40749,599446722,2214,0,0,2|--mem:2166224,0,193300,825304,8061624,0|--swap:0,0,8589926400,8589926400|--tcp:31645,1853583,88087033,99623949,15422,37,17,35319|--udp:144,329,39,0|--traffic:9126254205,13256279628,88728309,97466637,0,0|--io:sda=30603,17516,1668220,215356,2082704,992825,24618524,5618632,2565926,5863619,0;|--pcsw:1557573294,136003|--partition:/=1024,34395084,43145416,32203368,2665503,2744320;/boot=1024,171513,198337,161273,51162,51200;|--tcpx:0,0,0,0,0,0,0,0,41591,1885228,0,16,0,0,0|--load:0,23,94,0,427
